keep_label,review_status,review_notes,cik,company_name,aaer_year,match_score,aaer_date,aaer_numbers,aaer_details,aaer_links,label_source,normalized_company_name,distinctive_company_tokens,exact_company_phrase_in_aaer,distinctive_token_coverage,triage_category,automation_status,automation_reason
0,REVIEW,,1419559,"RT TECHNOLOGIES, INC.",2024,93.33,15-Mar-24,AAER-4493,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25950, AAER-4493 See Also: Final Judgment - Evoqua Water Technologies , Final Judgment - Imran Parekh , Partial Judgment - Imran Parekh",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25950 | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-evoqua.pdf | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-parekh.pdf | https://www.sec.gov/files/litigation/litreleases/2024/partjudg25950-parekh.pdf,SEC AAER index + company-name candidate matching,RT TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1453086,RX TECHNOLOGIES CORP.,2023,93.33,13-Mar-23,AAER-4390,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25662, AAER-4390 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25662 | https://www.sec.gov/files/litigation/complaints/2023/comp25662.pdf,SEC AAER index + company-name candidate matching,RX TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1453086,RX TECHNOLOGIES CORP.,2024,93.33,15-Mar-24,AAER-4493,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25950, AAER-4493 See Also: Final Judgment - Evoqua Water Technologies , Final Judgment - Imran Parekh , Partial Judgment - Imran Parekh",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25950 | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-evoqua.pdf | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-parekh.pdf | https://www.sec.gov/files/litigation/litreleases/2024/partjudg25950-parekh.pdf,SEC AAER index + company-name candidate matching,RX TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,800286,SED INTERNATIONAL HOLDINGS INC,2010,94.12,5-May-10,AAER-3131,"Spongetech Delivery Systems, Inc., RM Enterprises International, Inc., Steven Y. Moskowitz, Michael E. Metter, George Speranza, Joel Pensley and Jack Halperin Release No. LR-21515, AAER-3131 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21515 | https://www.sec.gov/files/litigation/complaints/2010/comp21515.pdf,SEC AAER index + company-name candidate matching,SED INTERNATIONAL,SED,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1359527,"SGS INTERNATIONAL, INC.",2010,94.12,5-May-10,AAER-3131,"Spongetech Delivery Systems, Inc., RM Enterprises International, Inc., Steven Y. Moskowitz, Michael E. Metter, George Speranza, Joel Pensley and Jack Halperin Release No. LR-21515, AAER-3131 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21515 | https://www.sec.gov/files/litigation/complaints/2010/comp21515.pdf,SEC AAER index + company-name candidate matching,SGS INTERNATIONAL,SGS,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,936402,SHIRE PLC,2014,88.89,27-Mar-14,AAER-3546,"Shirley Kiang Release No. 34-71824, AAER-3546",https://www.sec.gov/files/litigation/admin/2014/34-71824.pdf,SEC AAER index + company-name candidate matching,SHIRE,SHIRE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,936402,SHIRE PLC,2019,100,10-Apr-19,AAER-4039,"Adam C. Derbyshire Release No. 33-10627, 34-85582, AAER-4039",https://www.sec.gov/files/litigation/admin/2019/33-10627.pdf,SEC AAER index + company-name candidate matching,SHIRE,SHIRE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,1971213,"SINCLAIR, INC.",2020,100,28-Apr-20,AAER-4132,"Ross, Sinclaire & Associates, LLC and Murray Sinclaire, Jr. Release No. 34-88762, AAER-4132",https://www.sec.gov/files/litigation/admin/2020/34-88762.pdf,SEC AAER index + company-name candidate matching,SINCLAIR,SINCLAIR,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,89270,SL INDUSTRIES INC,2009,92.31,17-Jul-09,AAER-3015,"LSB Industries, Inc. and Jimmie Dean Jones, CPA Release No. 34-60336, AAER-3015",https://www.sec.gov/files/litigation/admin/2009/34-60336.pdf,SEC AAER index + company-name candidate matching,SL INDUSTRIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,LIKELY COMPANY MATCH,,868611,SONIC CORP,2018,100,30-Apr-18,AAER-3938,"Panasonic Corporation Release No. 34-83128, AAER-3938",https://www.sec.gov/files/litigation/admin/2018/34-83128.pdf,SEC AAER index + company-name candidate matching,SONIC,SONIC,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,731657,SPIRE CORP,2009,100,27-May-09,AAER-2976,"Brian R. Spires, CPA Release No. 34-59980, AAER-2976",https://www.sec.gov/files/litigation/admin/2009/34-59980.pdf,SEC AAER index + company-name candidate matching,SPIRE,SPIRE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,1126956,SPIRE INC,2009,100,27-May-09,AAER-2976,"Brian R. Spires, CPA Release No. 34-59980, AAER-2976",https://www.sec.gov/files/litigation/admin/2009/34-59980.pdf,SEC AAER index + company-name candidate matching,SPIRE,SPIRE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1157408,"STRIDE, INC.",2010,90.91,16-Jul-10,AAER-3154,"Trident Microsystems, Inc., Frank C. Lin, and Peter Y. Jen Release No. LR-21593, AAER-3154 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21593 | https://www.sec.gov/files/litigation/complaints/2010/comp21593.pdf,SEC AAER index + company-name candidate matching,STRIDE,STRIDE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1331745,"TAL INTERNATIONAL GROUP, INC.",2020,94.12,31-Jul-20,AAER-4153,"Valeant Pharmaceuticals International, Inc. and n/k/a Bausch Health Companies Inc. Release No. 33-10809, 34-89442, AAER-4153",https://www.sec.gov/files/litigation/admin/2020/33-10809.pdf,SEC AAER index + company-name candidate matching,TAL INTERNATIONAL GROUP,TAL,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,944136,"TC GLOBAL, INC.",2020,88.89,12-May-20,AAER-4140,"TCA Fund Management Group Corp. and TCA Global Credit Fund GP, Ltd. Release No. LR-24815, AAER-4140",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-24815,SEC AAER index + company-name candidate matching,TC GLOBAL,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,934538,TECHE HOLDING CO,2010,88.89,28-Jun-10,AAER-3147,"Technip Release No. LR-21578, AAER-3147 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21578 | https://www.sec.gov/files/litigation/complaints/2010/comp-pr2010-110.pdf,SEC AAER index + company-name candidate matching,TECHE,TECHE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,350563,TECO ENERGY INC,2012,90.91,23-Apr-12,AAER-3383,"SinoTech Energy Limited, Qingzeng Liu, Guoqiang Xin, and Boxun Zhang Release No. LR-22341, AAER-3383",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22341,SEC AAER index + company-name candidate matching,TECO ENERGY,TECO,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1045150,TIER TECHNOLOGIES INC,2023,94.12,13-Mar-23,AAER-4390,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25662, AAER-4390 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25662 | https://www.sec.gov/files/litigation/complaints/2023/comp25662.pdf,SEC AAER index + company-name candidate matching,TIER TECHNOLOGIES,TIER,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1045150,TIER TECHNOLOGIES INC,2024,94.12,15-Mar-24,AAER-4493,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25950, AAER-4493 See Also: Final Judgment - Evoqua Water Technologies , Final Judgment - Imran Parekh , Partial Judgment - Imran Parekh",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25950 | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-evoqua.pdf | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-parekh.pdf | https://www.sec.gov/files/litigation/litreleases/2024/partjudg25950-parekh.pdf,SEC AAER index + company-name candidate matching,TIER TECHNOLOGIES,TIER,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1625584,TILL CAPITAL LTD.,2016,91.67,30-Mar-16,AAER-3761,"Burrill Capital Management, et al. Release No. 34-77473, AAER-3761, IA-4360, IC-32060",https://www.sec.gov/files/litigation/admin/2016/34-77473.pdf,SEC AAER index + company-name candidate matching,TILL CAPITAL,TILL,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1466258,TRANE TECHNOLOGIES PLC,2019,88.89,3-May-19,AAER-4045,"GT Advanced Technologies Inc. Release No. 33-10636, 34-85767, AAER-4045",https://www.sec.gov/files/litigation/admin/2019/33-10636.pdf,SEC AAER index + company-name candidate matching,TRANE TECHNOLOGIES,TRANE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1620280,UNITI GROUP INC.,2009,88.89,29-May-09,AAER-2981,"United Industrial Corporation Release No. 34-60005, AAER-2981",https://www.sec.gov/files/litigation/admin/2009/34-60005.pdf,SEC AAER index + company-name candidate matching,UNITI GROUP,UNITI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,2020795,UNITI GROUP INC.,2009,88.89,29-May-09,AAER-2981,"United Industrial Corporation Release No. 34-60005, AAER-2981",https://www.sec.gov/files/litigation/admin/2009/34-60005.pdf,SEC AAER index + company-name candidate matching,UNITI GROUP,UNITI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,1620280,UNITI GROUP INC.,2013,100,5-Mar-13,AAER-3448,"Peak Wealth Opportunities, LLC and David W. Dube, CPA Release No. 34-69036, IA-3562, IC-30414, AAER-3448",https://www.sec.gov/files/litigation/admin/2013/34-69036.pdf,SEC AAER index + company-name candidate matching,UNITI GROUP,UNITI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,2020795,UNITI GROUP INC.,2013,100,5-Mar-13,AAER-3448,"Peak Wealth Opportunities, LLC and David W. Dube, CPA Release No. 34-69036, IA-3562, IC-30414, AAER-3448",https://www.sec.gov/files/litigation/admin/2013/34-69036.pdf,SEC AAER index + company-name candidate matching,UNITI GROUP,UNITI,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1848416,VERANO HOLDINGS CORP.,2009,90.91,2-Jul-09,AAER-3006,"Vernon Jeffrey Harrell Release No. 34-60242, AAER-3006",https://www.sec.gov/files/litigation/admin/2009/34-60242.pdf,SEC AAER index + company-name candidate matching,VERANO,VERANO,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1421182,VERSO CORP,2015,88.89,8-Jul-15,AAER-3670,"Vero Capital Management, LLC Geiger, Robert Barbaresi, George Downey, Steven, CPA Release No. 34-75401, AAER-3670, IA-4138, IC-31710",https://www.sec.gov/files/litigation/admin/2015/34-75401.pdf,SEC AAER index + company-name candidate matching,VERSO,VERSO,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1574300,"VESTA INTERNATIONAL, CORP.",2013,89.47,30-Apr-13,AAER-4298,"Artfest International, Inc., et al. Brenda P. Murray, Chief Administrative Law Judge Release No. 485, 34-68902, 34-69676, AAER-4298 See Also: Order Instituting Proceedings, Release No. 34-68902 , Finality Order, Release No. 34-69676",https://www.sec.gov/files/alj/aljdec/2013/id485bpm.pdf | https://www.sec.gov/files/litigation/admin/2013/34-68902.pdf | https://www.sec.gov/files/alj/aljdec/2013/34-69676.pdf,SEC AAER index + company-name candidate matching,VESTA INTERNATIONAL,VESTA,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,LIKELY COMPANY MATCH,,1579157,VINCE HOLDING CORP.,2009,100,12-Mar-09,AAER-2949,"Quest Software, Inc., Vincent C. Smith, John J. Laskey, and Kevin E. Brooks Release No. LR-20950, AAER-2949 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-20950 | https://www.sec.gov/files/litigation/complaints/2009/comp20950.pdf,SEC AAER index + company-name candidate matching,VINCE,VINCE,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,1819584,VOLTA INC.,2014,88.89,25-Jul-14,AAER-3569; AAER-3570; AAER-3569,"Volt Information Sciences, Inc. and Debra L. Hobbs; Jack J. Egan, Jr. Release No. LR-23051, AAER-3569 and AAER-3570, AAER-3569",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-23051,SEC AAER index + company-name candidate matching,VOLTA,VOLTA,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,772370,VSUS TECHNOLOGIES INC,2022,88.24,7-Jun-22,AAER-4302,"Synchronoss Technologies, Inc. Release No. 34-95049, AAER-4302",https://www.sec.gov/files/litigation/admin/2022/34-95049.pdf,SEC AAER index + company-name candidate matching,VSUS TECHNOLOGIES,VSUS,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2010,92.86,7-Apr-10,AAER-3126,"Symbol Technologies, Inc., et al. Release No. LR-21480, AAER-3126",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21480,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2010,92.86,9-Jun-10,AAER-3142,"Lucent Technologies, Inc., et al. Release No. LR-21551, AAER-3142",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21551,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2018,92.86,27-Mar-18,AAER-3932,"Maxwell Technologies, Inc., et al. Release No. 33-10472, 34-82950, AAER-3932",https://www.sec.gov/files/litigation/admin/2018/33-10472.pdf,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2019,92.86,3-May-19,AAER-4045,"GT Advanced Technologies Inc. Release No. 33-10636, 34-85767, AAER-4045",https://www.sec.gov/files/litigation/admin/2019/33-10636.pdf,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2022,92.86,7-Jun-22,AAER-4302,"Synchronoss Technologies, Inc. Release No. 34-95049, AAER-4302",https://www.sec.gov/files/litigation/admin/2022/34-95049.pdf,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2023,92.86,13-Mar-23,AAER-4390,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25662, AAER-4390 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25662 | https://www.sec.gov/files/litigation/complaints/2023/comp25662.pdf,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2023,92.86,5-Jun-23,AAER-4417,"Cantaloupe, Inc. (f/k/a USA Technologies, Inc.) Release No. 33-11202, 34-97651, AAER-4417 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2023/33-11202.pdf | https://www.sec.gov/enforce/33-11202-s,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,924396,"W TECHNOLOGIES, INC.",2024,92.86,15-Mar-24,AAER-4493,"Evoqua Water Technologies Corp. and Imran Parekh Release No. LR-25950, AAER-4493 See Also: Final Judgment - Evoqua Water Technologies , Final Judgment - Imran Parekh , Partial Judgment - Imran Parekh",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25950 | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-evoqua.pdf | https://www.sec.gov/files/litigation/litreleases/2024/judg25950-parekh.pdf | https://www.sec.gov/files/litigation/litreleases/2024/partjudg25950-parekh.pdf,SEC AAER index + company-name candidate matching,W TECHNOLOGIES,,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,783325,"WEC ENERGY GROUP, INC.",2012,90,23-Apr-12,AAER-3383,"SinoTech Energy Limited, Qingzeng Liu, Guoqiang Xin, and Boxun Zhang Release No. LR-22341, AAER-3383",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22341,SEC AAER index + company-name candidate matching,WEC ENERGY GROUP,WEC,False,0.0,WEAK_OR_FALSE_MATCH—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,No distinctive company-name token appears in the AAER title.
